Stkcd,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30
2788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678138.0,1512119.0,1985177.0,1794800.0,2069789.0,1946396.5,1924282.0,1848644.0,1910180.0,2277473.0,1890950.0,1607628.0,3361774.36,3243025.46,2829140.41,2373589.08,2312478.54,2249979.12,2416644.24,2371505.77,2397894.41,2224979.35,2059703.11,1972898.36,1900676.81,2068730.8,2027358.56,2114732.88,1769319.47,1617210.81,1482003.11,1431300.23,1342570.18,1471440.01,1333063.38,1255952.74,2727580.8,2843330.29,3123369.39,2749198.84,2529898.58,2396411.47,2723772.72,2510828.99,2564859.49,2428194.12
2789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129695.0,1152025.0,1158724.0,1455104.0,1672720.0,1472968.0,1476825.0,1652217.0,1835323.0,1599843.0,1532650.0,1478246.0,2263389.75,1910894.63,1684555.65,1903473.68,1663034.9,1728339.26,1686781.94,1840395.6,1689008.22,1491239.9,1385120.32,1313137.1,1401365.75,1368047.21,1461065.34,1312085.08,1304522.63,1089824.8,1053081.76,1049801.14,1161998.63,1070141.03,1010433.59,1205302.93,1469068.91,1454919.24,1548140.61,1482386.25,1406643.89,1363696.53,1349889.0,1326334.98,1410804.57
2790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685600.0,1655200.0,1660800.0,1898000.0,1845200.0,1842000.0,1681200.0,2009200.0,2263200.0,1924000.0,1637200.0,1691200.0,1599200.0,1398000.0,1322000.0,1296400.0,1229600.0,1376000.0,1248000.0,1253200.0,1149600.0,1062400.0,1027200.0,912800.0,990800.0,931600.0,812160.0,660480.0,716160.0,632320.0,626560.0,583680.0,619520.0,677760.0,697600.0,794240.0,1854278.4,2043974.4,1874196.48,1709793.28,1724968.96,1568153.6,1621268.48,1702205.44,1727498.24
2791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667492.4,2184730.0,2032131.6,2385237.2,2365718.8,2418950.8,2170978.4,2660269.2,3187266.0,2422056.0,2039672.8,2080040.4,2365462.6,2071789.4,1914770.7,1545724.2,1310172.6,1739531.4,1844031.9,1700142.75,1551430.5,1589211.45,1475064.75,1391464.35,1399502.85,1168797.9,1153524.75,979893.15,948543.0,859315.65,844042.5,795007.65,820730.85,792596.1,831180.9,1064297.4,2298987.36,2556757.49,2846748.89,2550313.24,2777473.16,2791972.73,3318790.44,4324093.95,4470700.71
2792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318800.0,2409600.0,2493000.0,2691000.0,2348100.0,2572200.0,2325600.0,2434500.0,2618100.0,2441700.0,1914750.0,2107800.0,2688716.86,2241309.81,2286905.44,2467150.63,2269807.08,2558364.98,3081185.85,2492042.23,2629888.51,2513893.26,2167393.2,1900800.3,1900800.3,2094557.48,1919893.16,1733207.42,1603800.26,2005457.46,1926964.59,1782000.28,1769271.71,2165271.77,2175878.92,2460857.54,3666598.11,3527144.94,3253907.42,3906389.54,4243117.93,3753453.61,3964810.22,3937828.52,3642528.86
2793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118750.0,1416500.0,1625250.0,1531250.0,1573500.0,1382250.0,1922500.0,2090500.0,1660250.0,1475250.0,1511750.0,1462000.0,1695767.18,1724069.86,1459178.8,1237893.88,1335519.58,1293865.94,1243100.58,1088201.14,999687.17,971865.81,966061.7,992502.64,932526.85,1045384.52,853848.92,879000.06,786627.42,781473.43,660998.96,661643.21,657133.47,636517.52,754916.84,838653.35,2371559.62,2003059.79,2016220.5,2079490.07,2297957.9,2593827.46,2775667.54,2941308.4
2795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588000.0,1325500.0,1702000.0,1617500.0,1641500.0,1343250.0,1693000.0,2173500.0,2290000.0,,,1592500.0,1570481.25,1739737.5,1542112.5,1248862.5,1398037.5,1472625.0,1286475.0,1053150.0,1027012.5,953062.5,820462.5,909712.5,945412.5,1520437.5,1304962.5,1216987.5,959437.5,965175.0,1076100.0,958162.5,968362.5,847237.5,1027650.0,1056975.0,3200000.0,2888000.0,2850000.0,2722000.0,2672000.0,2728000.0,2640000.0,2660000.0
2796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126200.0,1595000.0,1408600.0,1479600.0,1211800.0,1363200.0,1515200.0,1249200.0,1032400.0,1081400.0,1017400.0,855000.0,959125.7,940905.0,,1200176.6,1046644.8,1078605.7,924775.2,945684.2,802918.6,719754.9,763729.95,706592.3,924074.35,823195.18,755318.21,673387.41,837249.0,723622.35,953012.5,1058558.56,1361684.02,1782461.92,1807664.76,2288457.16,4116718.21,4962347.85,5214681.35,4857188.31,4550588.39,4877569.82,4313993.59
2797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6031260.0,8849790.0,7638720.0,8626410.0,7610250.0,8190600.0,8619840.0,7621200.0,5983080.0,6615990.0,6208650.0,5628300.0,17937498.28,17668915.42,17764837.87,22100532.64,24325933.5,21870318.76,18455479.51,18800800.34,19587364.43,16556214.99,15520252.52,14234891.68,12891977.37,12987899.82,11683354.5,9956750.38,10033488.34,9937565.89,10455547.13,10397993.66,10628207.54,13908755.35,15079009.25,13505881.06,21784928.0,22205216.0,21329616.0,22065120.0,22275264.0,23361008.0,25182256.0
2798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481248.0,1872720.0,1432728.0,1473552.0,1287792.0,1418904.0,1447200.0,,1064880.0,1194480.0,1202256.0,1031832.0,1195723.82,1295127.75,1396769.07,1381418.24,1412410.56,1499576.47,1885366.33,1779153.05,1552844.53,1402079.79,1679719.35,1654538.09,1789709.81,1624514.27,1799588.62,1762817.52,1562771.75,1294068.31,1263481.04,1305337.5,2322504.26,2756793.67,3760694.56,3483511.03,4222378.53,3712603.29,4012693.56,3494104.95,3939781.6,4219072.31,4333425.16
2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091000.0,1633750.0,1572500.0,1333500.0,1424750.0,1504250.0,1256750.0,1000250.0,1140750.0,1284750.0,840000.0,730500.0,1529812.5,1514437.5,1517512.5,1731993.75,1940325.0,2085618.75,1699706.25,1592850.0,1024743.75,,,1096237.5,1409887.5,1141593.75,976312.5,932493.75,907125.0,957093.75,924806.25,888675.0,1024524.77,1159568.9,1089406.31,1077335.32,2071500.0,2040000.0,2076000.0,2217000.0,2427000.0,2434500.0
2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227896.0,1534188.4,1517750.0,1576592.0,1296578.8,1354300.0,1481510.8,1194586.0,965756.0,1237176.4,1031696.4,898881.6,1288383.2,1337159.2,1207554.4,1292912.4,1271660.0,1414504.0,1136132.4,1089098.4,972036.0,872045.2,955661.2,836587.85,989927.52,744097.26,687072.98,719740.09,691006.55,599199.39,612514.93,580627.71,539980.27,656666.47,750087.45,742744.45,1371145.4,1459331.1,1461464.63,1567202.56,1731419.69,1905632.64,1879929.09
2801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732467.2,2452352.0,2403776.0,2481056.0,2458092.8,2718784.0,1890048.0,1598150.4,1646432.0,1586963.2,1395456.0,1227648.0,1201446.4,1089280.0,1136972.8,1337753.6,1182016.0,1059840.0,1007142.4,930892.8,833152.0,932659.2,846400.0,886438.4,778982.4,747481.6,636492.8,638848.0,560537.6,694784.0,625011.2,606169.6,710681.6,797824.0,803417.6,787814.4,1513313.52,1605388.96,1807115.52,2103649.92,1969918.72,1976314.56
2802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407160.0,1728000.0,2294460.0,1671300.0,1802790.0,2003670.0,1551420.0,1214460.0,1281150.0,1657260.0,1717200.0,984150.0,1156912.03,1525183.72,1419398.77,1345259.38,1313008.74,1115427.24,1062788.27,1050184.57,884483.02,950467.08,915055.17,938350.13,917239.08,923790.78,878731.65,869362.68,727604.36,823104.88,816451.16,749131.12,923693.55,942871.93,853633.74,832889.77,818799.53,1214081.35,1189920.52,1184484.34,1208209.92,1152856.43
2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918720.0,1601380.0,1271940.0,1435210.0,1652420.0,1501620.0,1316020.0,,,1111860.0,1101130.0,1131000.0,1613680.0,1548820.0,1663820.0,1872200.0,1988580.0,2078740.0,2014800.0,1799980.0,1939820.0,1803200.0,1760420.0,1558480.0,1397940.0,1474864.19,1218725.31,1357811.48,1398665.17,1151018.36,1136191.68,1419459.25,1781542.31,1911861.0,1740183.69,1592697.27,2368786.21,2212470.37,2700656.77,2687430.04,2592438.11
2805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929909.02,1524004.1,1320480.5,1300370.43,1453740.0,1214599.77,969402.29,1116230.03,1046935.09,1045723.64,727596.87,728566.03,1547923.67,1724445.99,1999155.49,1737859.54,1612308.71,1569385.35,1529144.7,1241021.65,1266775.66,1188379.04,1286609.83,1238562.16,1181438.82,946453.89,888004.33,779148.73,787192.25,788264.72,697104.85,852076.62,1100353.19,1255861.2,1162556.4,1002222.28,1149552.23,1076918.35,1256081.92,1246397.4,1146646.87
2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237600.0,1413000.0,1234000.0,1298600.0,1370000.0,1242000.0,,,1034000.0,838000.0,684760.0,874140.0,,,,,1039051.39,1265396.1,1026133.45,946940.21,1041297.25,1688878.54,2096635.72,1757961.37,1470066.05,1315444.63,1205824.25,1100819.46,1055817.4,1058641.32,840566.98,1174024.57,1160178.58,1006141.94,1000719.61,939735.53,1279212.38,1404977.64,1391414.66,1320135.17,1218586.31
2807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2645296.67,2804475.25,2636918.85,2266200.31,2075604.91,4482133.7,3914536.4,4949197.17,2618068.75,2624352.12,2276672.59,2563612.92,7059597.77,6550733.37,6084871.58,5934362.39,6486229.43,5626176.91,5164529.15,4812565.41,4532431.01,4036808.6,4202016.07,4000893.93,3986528.06,3886240.7,3835956.62,3649187.2,3742688.19,4575993.05,4554442.06,4635815.75,4243414.03,4270790.89,4245933.86,3926347.44,9314905.72,9493574.55,9364116.72
2808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150200.0,1512900.0,1521600.0,1538400.0,1226100.0,1025400.0,1118700.0,1139400.0,1038300.0,866700.0,878400.0,862560.0,1472757.31,1502035.02,1382262.59,1204821.95,1063756.64,1004314.02,967938.69,1091259.94,1149693.44,1207661.18,909917.81,916065.9,990058.73,1151129.29,1145001.6,1115238.57,1120490.87,1067092.47,1235166.1,1348965.96,1648130.91,1168239.19,1183496.37,1058068.11,1667453.89,1513218.69,1650316.65,1890238.07
2809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145600.0,1407400.0,1630000.0,1816400.0,1481600.0,,1297200.0,1606000.0,1069600.0,926400.0,1305000.0,1368600.0,2438761.14,2309414.75,2059162.99,1874481.99,2047131.65,1774621.91,1704238.6,1697019.8,1520159.18,1526776.41,1168242.63,1206141.33,1060710.87,1061924.5,930852.68,946023.03,916289.14,867978.03,1035738.49,1385847.27,1128736.13,1071600.32,1029660.21,979818.33,1208267.87,1203008.0,1244335.57,1233064.42
2810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455620.0,1179336.4,1357507.8,1414100.6,1167826.0,997328.2,1080299.0,1060875.2,882943.6,734987.0,774314.2,733788.0,1526618.67,1459598.88,1371603.43,1134731.97,1218123.0,1139336.38,1027295.67,1203286.56,1124499.94,1462668.49,905534.54,973065.93,893256.1,962015.34,828180.4,905534.54,1094622.43,1110584.39,1301514.05,1550152.34,1651449.43,1406617.44,1412729.13,1403711.71,1748949.57,1773147.19,2187195.2,2380132.13
2811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699650.0,1874700.0,2008800.0,1686600.0,1451250.0,1535850.0,1595250.0,1690650.0,1174950.0,1101600.0,1098000.0,1188450.0,1350000.0,1179000.0,906300.0,906300.0,823500.0,733950.0,774900.0,728550.0,757350.0,679050.0,693900.0,665100.0,647550.0,597150.0,625500.0,810000.0,620100.0,746100.0,769500.0,687150.0,668250.0,662850.0,671400.0,634500.0,2342668.1,2354032.4,2464428.4
2812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143389.6,2644250.4,2731968.0,2089152.0,1851444.0,1858140.0,,,1975320.0,2711880.0,3032283.6,3682800.0,7859206.25,8392374.8,6474099.74,6469698.59,5688807.85,6494848.05,7785644.08,6781551.89,6381675.48,6177964.85,5646737.03,5084860.0,5470069.68,4923698.03,6402713.39,6278191.48,5893190.06,7115537.8,7725441.04,6844527.1,6867409.99,5943195.43,7355312.14,9397876.86,14200852.44,14426533.16,17586063.15
2813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027200.0,1851000.0,1525200.0,1319700.0,1438800.0,,1035300.0,913200.0,934800.0,1021200.0,1143900.0,1246500.0,1112400.0,1310700.0,1044600.0,860400.0,834000.0,868500.0,908700.0,1033500.0,1165500.0,942900.0,827700.0,765000.0,858000.0,740700.0,777300.0,654000.0,816300.0,916200.0,836700.0,830100.0,953700.0,847500.0,824400.0,779400.0,1302552.2,1254592.12
2815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2815000.0,2829000.0,2264000.0,1937000.0,2118500.0,1989500.0,1882000.0,1559000.0,1652000.0,1480500.0,1612500.0,1735000.0,3513398.11,3181164.39,3349934.87,2906248.95,3099432.77,3577135.23,3807404.69,3537872.7,3416901.65,3526695.84,3901001.6,3671658.18,3161280.72,3163457.91,3180875.44,2871100.04,3611887.68,3721158.56,3506015.09,3273305.26,3422590.81,3387132.42,4208993.85,4078293.51,6886357.18,6398759.67
2816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436750.0,1572500.0,1182000.0,987000.0,1004000.0,,,,737500.0,889750.0,790750.0,779500.0,1490934.45,1266320.19,1226210.5,1042851.92,893300.08,1156878.04,928252.81,1062906.76,850898.41,903614.0,793051.78,801068.18,827407.81,857183.04,858328.24,939064.92,1070763.05,1294077.27,1279157.2,1089994.19,1036359.55,1038089.7,1035301.23,1130057.62,1522811.57,1633729.56
2817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634280.9,1505631.6,1234539.9,1231289.4,1257293.4,1229339.1,977317.0,780336.7,787921.2,738513.6,785104.1,788571.3,1388266.8,1266139.2,1275693.4,1240799.8,1139442.2,1121580.0,1102887.0,1094163.6,925926.6,898510.2,766413.0,767659.2,690394.8,722796.0,714488.0,691225.6,796737.2,842846.6,795491.0,796737.2,865693.6,781367.4,768074.6,772644.0,1086621.98,1139518.13
2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3278000.0,2580600.0,2103200.0,2371600.0,2151160.0,1983960.0,1652200.0,1736680.0,1586200.0,1693560.0,1630200.0,1683880.0,2882880.0,2773971.2,2698009.6,2525952.0,2499411.2,2556153.6,2476531.2,2414297.6,2376774.4,2221652.44,2282210.09,1997498.73,1938748.77,1879094.96,1911729.5,2063719.02,2311736.5,2187898.37,1892646.56,1934872.94,1921300.18,1817982.58,1840613.07,1843630.47,3551810.22
2819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698581.0,1349267.4,1068418.0,1154288.2,1312425.4,947689.6,886191.8,909997.4,725787.4,893276.8,855584.6,791819.6,1232562.5,1186033.5,1167330.66,1153645.66,1238948.84,1255610.38,1261357.89,,,,974932.93,930617.79,930617.79,926186.28,890734.17,1015702.85,1077300.88,1048496.05,1059131.68,1098058.56,1127415.08,1150573.29,1943790.58,1570733.52,1465438.07
2820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639360.0,1569920.0,1238720.0,1399040.0,1467840.0,1304320.0,1048960.0,1087680.0,985920.0,1062720.0,1006080.0,984320.0,2023953.62,1999233.57,1908078.41,1696413.03,1837008.28,1695105.55,2110134.95,1765081.44,1819373.08,1626325.61,1475404.53,1489892.95,1465745.58,1465745.58,1472989.79,1613044.56,1798962.05,1657526.41,1602937.22,1595493.24,1526016.08,1649819.57,1638983.32,1591574.71,2321324.01
2821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2154884.88,3280683.62,2997862.12,2969740.02,2990088.53,3161107.51,3100290.6,3336699.19,2968596.84,2702465.7,2753222.67,2930643.43,6826843.77,7139377.94,6739763.64,7071383.87,9125482.43,10115640.5,10425630.48,10548982.1,9611751.66,8591453.99,8730532.99,7646926.18,8332646.11,8205660.94,8586616.46,10195095.32,11131157.45,11155667.44,10631415.17,11999185.27,11564875.45,13385936.23,14424443.79,15642290.34,27206596.32
2822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215000.0,2166750.0,1731750.0,2028750.0,1852500.0,1819500.0,1661250.0,1927500.0,1615500.0,1753500.0,1657500.0,1701000.0,1533000.0,2402571.0,2295450.0,2148541.2,2463783.0,2148541.2,2108753.4,1759845.0,1821057.0,1686390.6,1689451.2,1609875.6,1615996.8,1585390.8,1588451.4,1772087.4,1857784.2,1759845.0,1873087.2,1922056.8,2270965.2,2570904.0,2540298.0,2791267.2,5196452.22
2823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042200.0,1663200.0,1440000.0,1803240.0,1878840.0,1656360.0,1548360.0,1499962.21,1249254.24,1319252.48,1233540.35,1384965.11,1605046.19,1564599.42,1489624.92,1380122.69,1397879.81,1375906.86,1412385.37,1302510.98,1267550.94,1144463.61,1109480.01,986537.63,994533.88,1030517.02,983539.04,1137466.89,1259409.74,1152261.81,986368.09,1032338.64,1022074.22,948143.72,969124.77,855230.25,1362023.87
2824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969300.0,1440900.0,1275300.0,1074900.0,878400.0,1116000.0,1011600.0,1147500.0,1044900.0,959400.0,840600.0,911700.0,1166944.14,1106227.5,1243950.61,1044770.42,1061800.7,867803.64,923337.15,763200.69,743972.76,664102.92,748409.98,675195.96,608637.76,751368.12,1264957.43,943626.56,897621.44,886113.47,803256.11,801721.71,857977.61,801193.96,769301.77
2825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402500.0,1174750.0,1661750.0,1456000.0,1277250.0,989000.0,844500.0,863750.0,732250.0,788250.0,818750.0,744000.0,724375.4,742499.4,682865.59,615046.75,701281.92,672897.85,682544.08,585204.82,616715.85,572927.8,573337.03,567607.75,623672.83,568016.99,559013.84,631138.25,678280.58,755496.47,659992.61,659179.81,716590.43,642107.59,620417.53,619189.79,841437.52
2826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246460.4,1112707.8,1622580.3,1313811.0,1148280.3,1039191.3,993184.2,909233.1,961880.4,1006938.9,955240.2,784966.5,1498001.81,1623003.31,1643164.84,1893167.84,2121450.47,2530991.81,2131985.3,1937091.03,1802772.0,1764583.26,1406399.2,1389280.1,1345823.95,1204920.66,1517014.86,1582857.52,1241332.52,1177964.59,1155333.18,1129307.07,1221494.47,1190786.51,1141881.24,1107761.28
2827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360680.0,1264080.0,1449000.0,1452220.0,1339520.0,1136200.0,1108600.0,1336760.0,1214860.0,1193700.0,1157360.0,916780.0,1155580.95,1096854.71,1056440.95,1108221.08,1114535.73,1086119.8,906783.74,995820.31,884682.47,896048.84,950986.29,920675.97,878367.82,858792.4,985085.4,1065912.92,952880.69,947828.97,1044363.11,1009635.19,951860.56,994481.19,926288.19,845782.57
2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130980.0,1081756.0,1211848.0,1163210.0,881051.0,782896.0,762679.0,770883.0,786998.0,791100.0,838859.0,679760.0,1302674.3,1216896.8,1240914.5,1329551.25,1314506.6,1935851.71,1775106.0,1660710.28,1497006.06,1598781.75,1279025.4,1246949.52,1172774.07,1002446.48,1214787.36,1249354.48,1231577.1,1407375.6,1374783.74,1299127.17,1183760.66,1240942.32,1173728.79,1077422.84
2829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291050.0,1501000.0,1438300.0,1672950.0,1508600.0,1171160.0,1253620.0,1198900.0,1249440.0,1460340.0,1225500.0,1024100.0,1605135.57,1452813.79,1422718.95,1720716.9,1622761.14,1450453.41,1866930.98,1584968.86,1275396.37,1284660.75,1019965.82,1107883.31,1106653.7,960944.29,1180430.61,1415287.12,1241147.53,1260129.06,1270538.29,1298092.13,1319377.13,1356880.4,1266503.68,1383317.12
2830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058711.7,933353.3,1021871.0,1080216.0,1047876.2,1034206.8,822164.4,619457.2,789491.2,880842.8,1027538.8,793158.6,920304.0,757358.4,719510.4,821102.4,796800.0,1066516.8,860145.6,762139.2,697598.4,777278.4,697996.8,669312.0,606763.2,522700.8,625886.4,698395.2,596803.2,574891.2,581265.6,623496.0,738633.6,628276.8,591624.0,538238.4
2831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2768692.0,2398599.5,2796298.9,2773093.1,2915128.6,2719879.8,3000750.0,2793098.1,2759889.8,2563040.6,2770692.5,2544636.0,6677347.07,6978472.96,6323643.65,6381000.96,5481208.13,5491522.88,5476189.55,5629522.86,5806305.13,5915024.01,5477759.06,5156381.26,4786020.24,5077530.21,6040468.88,6790770.9,6149659.09,4862136.22,4979014.5,5124463.02,5028611.59,5823012.8,6007334.65,6235789.9
2832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618869.0,1383106.2,1534591.8,1649272.8,1733016.6,1418844.0,1468716.9,1346034.9,1402308.6,1364437.2,1536725.4,1592199.0,2797029.3,2551392.15,2570198.48,2510645.1,2965131.42,3223942.34,2922963.0,3158380.02,2828139.14,2606943.9,2295690.6,2459217.08,2638543.22,2657502.81,2971126.06,3531224.01,3719272.92,3770622.27,3652701.98,3381631.19,3194956.56,3505185.63,3384317.16,3309110.11
